date,return
1984-02-29,135.9893941
1984-03-31,138.34297469999998
1984-04-30,139.62882539999998
1984-05-31,131.87288470000001
1984-06-30,134.7088429
1984-07-31,133.0337281
1984-08-31,147.7228266
1984-09-30,147.75346480000002
1984-10-31,148.30230509999998
1984-11-30,146.6210188
1984-12-31,150.4637031
1985-01-31,162.1845471
1985-02-28,164.1606466
1985-03-31,164.26786299999998
1985-04-30,164.099095
1985-05-31,173.5569171
1985-06-30,176.2527914
1985-07-31,175.99913899999999
1985-08-31,174.49092019999998
1985-09-30,169.03683759999998
1985-10-31,176.8332929
1985-11-30,188.9520256
1985-12-31,198.08184630000002
1986-01-31,199.17770149999998
1986-02-28,214.0445733
1986-03-31,225.9757943
1986-04-30,223.4172804
1986-05-31,235.2787618
1986-06-30,239.2406694
1986-07-31,225.85631150000003
1986-08-31,242.59085499999998
1986-09-30,222.52241490000003
1986-10-31,235.36395860000002
1986-11-30,241.0840694
1986-12-31,234.93187379999998
1987-01-31,266.5617113
1987-02-28,277.0789962
1987-03-31,285.0688726
1987-04-30,282.49757
1987-05-31,284.89849069999997
1987-06-30,299.2458779
1987-07-31,314.38761689999995
1987-08-31,326.09137979999997
1987-09-30,318.9243259
1987-10-31,250.24444599999998
1987-11-30,229.61688629999998
1987-12-31,247.0799963
1988-01-29,257.473
1988-02-29,269.475
1988-03-31,261.15
1988-04-29,264.038
1988-05-31,266.322
1988-06-30,278.54400000000004
1988-07-29,277.487
1988-08-31,268.067
1988-09-30,279.488
1988-10-31,287.27
1988-11-30,283.176
1988-12-30,288.116
1989-01-31,309.214
1989-02-28,301.508
1989-03-31,308.54200000000003
1989-04-28,324.562
1989-05-31,337.69300000000004
1989-06-30,335.778
1989-07-31,366.095
1989-08-31,373.25199999999995
1989-09-29,371.73800000000006
1989-10-31,363.106
1989-11-30,370.51099999999997
1989-12-29,379.409
1990-01-31,353.93699999999995
1990-02-28,358.496
1990-03-30,367.995
1990-04-30,358.815
1990-05-31,393.801
1990-06-29,391.144
1990-07-31,389.89
1990-08-31,354.648
1990-09-28,337.38800000000003
1990-10-31,335.952
1990-11-30,357.668
1990-12-31,367.631
1991-01-31,383.642
1991-02-28,411.07800000000003
1991-03-28,421.032
1991-04-30,422.029
1991-05-31,440.235
1991-06-28,420.06699999999995
1991-07-31,439.64599999999996
1991-08-30,450.06199999999995
1991-09-30,442.53
1991-10-31,448.48
1991-11-29,430.409
1991-12-31,479.63300000000004
1992-01-31,470.695
1992-02-28,476.791
1992-03-31,467.51800000000003
1992-04-30,481.245
1992-05-29,483.60400000000004
1992-06-30,476.409
1992-07-31,495.87199999999996
1992-08-31,485.723
1992-09-30,491.431
1992-10-30,493.129
1992-11-30,509.92
1992-12-31,516.178
1993-01-29,520.494
1993-02-26,527.587
1993-03-31,538.719
1993-04-30,525.698
1993-05-28,539.761
1993-06-30,541.341
1993-07-30,539.164
1993-08-31,559.621
1993-09-30,555.33
1993-10-29,566.817
1993-11-30,561.414
1993-12-31,568.202
1994-01-31,587.519
1994-02-28,571.573
1994-03-31,546.654
1994-04-29,553.664
1994-05-31,562.75
1994-06-30,548.956
1994-07-29,566.982
1994-08-31,590.2280000000001
1994-09-30,575.795
1994-10-31,588.731
1994-11-30,567.286
1994-12-30,575.705
1995-01-31,590.635
1995-02-28,613.653
1995-03-31,631.76
1995-04-28,650.363
1995-05-31,676.357
1995-06-30,692.067
1995-07-31,715.018
1995-08-31,716.815
1995-09-29,747.066
1995-10-31,744.3960000000001
1995-11-30,777.074
1995-12-29,792.0419999999999
1996-01-31,819.0
1996-02-29,826.5930000000001
1996-03-29,834.55
1996-04-30,846.8539999999999
1996-05-31,868.694
1996-06-28,872.008
1996-07-31,833.482
1996-08-30,851.064
1996-09-30,898.966
1996-10-31,923.76
1996-11-29,993.584
1996-12-31,973.8969999999999
1997-01-31,1034.741
1997-02-28,1042.851
1997-03-31,1000.02
1997-04-30,1059.701
1997-05-30,1124.219
1997-06-30,1174.586
1997-07-31,1268.045
1997-08-29,1197.007
1997-09-30,1262.563
1997-10-31,1220.397
1997-11-28,1276.892
1997-12-31,1298.8210000000001
1998-01-30,1313.1870000000001
1998-02-27,1407.9
1998-03-31,1479.997
1998-04-30,1494.8870000000002
1998-05-29,1469.193
1998-06-30,1528.87
1998-07-31,1512.59
1998-08-31,1293.904
1998-09-30,1376.7920000000001
1998-10-30,1488.783
1998-11-30,1579.015
1998-12-31,1670.006
1999-01-29,1739.839
1999-02-26,1685.767
1999-03-31,1753.2120000000002
1999-04-30,1821.106
1999-05-28,1778.1
1999-06-30,1876.783
1999-07-30,1818.181
1999-08-31,1809.1860000000001
1999-09-30,1759.589
1999-10-29,1870.9370000000001
1999-11-30,1908.97
1999-12-31,2021.401
2000-01-31,1919.8410000000001
2000-02-29,1883.499
2000-03-31,2067.75
2000-04-28,2005.549
2000-05-31,1964.401
2000-06-30,2012.83
2000-07-31,1981.361
2000-08-31,2104.4320000000002
2000-09-29,1993.332
2000-10-31,1984.905
2000-11-30,1828.4160000000002
2000-12-29,1837.365
2001-01-31,1902.5529999999999
2001-02-28,1729.075
2001-03-30,1619.537
2001-04-30,1745.392
2001-05-31,1757.086
2001-06-29,1714.3210000000001
2001-07-31,1697.445
2001-08-31,1591.182
2001-09-28,1462.69
2001-10-31,1490.582
2001-11-30,1604.9189999999999
2001-12-31,1618.979
2002-01-31,1595.3529999999998
2002-02-28,1564.586
2002-03-28,1623.4289999999999
2002-04-30,1525.004
2002-05-31,1513.769
2002-06-28,1405.9289999999999
2002-07-31,1296.344
2002-08-30,1304.855
2002-09-30,1163.0439999999999
2002-10-31,1265.411
2002-11-29,1339.892
2002-12-31,1261.1760000000002
2003-01-31,1228.138
2003-02-28,1209.711
2003-03-31,1221.4560000000001
2003-04-30,1322.068
2003-05-30,1391.724
2003-06-30,1409.4779999999998
2003-07-31,1434.329
2003-08-29,1462.3020000000001
2003-09-30,1446.773
2003-10-31,1528.6170000000002
2003-11-28,1542.066
2003-12-31,1622.9389999999999
2004-01-30,1652.7279999999998
2004-02-27,1675.7
2004-03-31,1650.42
2004-04-30,1624.511
2004-05-28,1646.8039999999999
2004-06-30,1678.826
2004-07-30,1623.2620000000002
2004-08-31,1629.828
2004-09-30,1647.48
2004-10-29,1672.649
2004-11-30,1740.3270000000002
2004-12-31,1799.5479999999998
2005-01-31,1755.684
2005-02-28,1792.631
2005-03-31,1760.8870000000002
2005-04-29,1727.491
2005-05-31,1782.457
2005-06-30,1784.987
2005-07-29,1851.368
2005-08-31,1834.476
2005-09-30,1849.3339999999998
2005-10-31,1818.504
2005-11-30,1887.2839999999999
2005-12-30,1887.931
2006-01-31,1937.93
2006-02-28,1943.19
2006-03-31,1967.38
2006-04-28,1993.79
2006-05-31,1936.41
2006-06-30,1939.03
2006-07-31,1950.99
2006-08-31,1997.42
2006-09-29,2048.89
2006-10-31,2115.65
2006-11-30,2155.89
2006-12-29,2186.13
2007-01-31,2219.19
2007-02-28,2175.78
2007-03-30,2200.12
2007-04-30,2297.57
2007-05-31,2377.75
2007-06-29,2338.25
2007-07-31,2265.75
2007-08-31,2299.71
2007-09-28,2385.72
2007-10-31,2423.67
2007-11-30,2322.34
2007-12-31,2306.23
2008-01-31,2167.9
2008-02-29,2097.48
2008-03-31,2088.42
2008-04-30,2190.13
2008-05-30,2218.5
2008-06-30,2031.47
2008-07-31,2014.39
2008-08-29,2043.53
2008-09-30,1861.44
2008-10-31,1548.81
2008-11-28,1437.68
2008-12-31,1452.98
2009-01-30,1330.51
2009-02-27,1188.84
2009-03-31,1292.98
2009-04-30,1416.73
2009-05-29,1495.97
2009-06-30,1498.94
2009-07-31,1612.31
2009-08-31,1670.52
2009-09-30,1732.86
2009-10-30,1700.67
2009-11-30,1802.68
2009-12-31,1837.49
2010-01-29,1771.4
2010-02-26,1826.27
2010-03-31,1936.48
2010-04-30,1967.05
2010-05-28,1809.98
2010-06-30,1715.23
2010-07-30,1835.4
2010-08-31,1752.55
2010-09-30,1908.95
2010-10-29,1981.59
2010-11-30,1981.84
2010-12-31,2114.29
2011-01-31,2164.3999
2011-02-28,2238.55
2011-03-31,2239.4399
2011-04-29,2305.76
2011-05-31,2279.6599
2011-06-30,2241.6599
2011-07-29,2196.0801
2011-08-31,2076.78
2011-09-30,1930.79
2011-10-31,2141.8101
2011-11-30,2137.0801
2011-12-30,2158.9399
2012-01-31,2255.6899
2012-02-29,2353.23
2012-03-30,2430.6699
2012-04-30,2415.4199
2012-05-31,2270.2495
2012-06-29,2363.7888
2012-07-31,2396.6194
2012-08-31,2450.5981
2012-09-28,2513.9258
2012-10-31,2467.5078
2012-11-30,2481.82
2012-12-31,2504.44
2013-01-31,2634.16
2013-02-28,2669.92
2013-03-28,2770.05
2013-04-30,2823.42
2013-05-31,2889.46
2013-06-28,2850.66
2013-07-31,2995.72
2013-08-30,2908.96
2013-09-30,3000.18
2013-10-31,3138.09
2013-11-29,3233.72
2013-12-31,3315.59
2014-01-31,3200.95
2014-02-28,3347.38
2014-03-31,3375.51
2014-04-30,3400.46
2014-05-30,3480.29
2014-06-30,3552.18
2014-07-31,3503.19
2014-08-29,3643.33
2014-09-30,3592.25
2014-10-31,3679.99
2014-11-28,3778.96
2014-12-31,3769.44
2015-01-30,3656.28
2015-02-27,3866.42
2015-03-31,3805.27
2015-04-30,3841.78
2015-05-29,3891.18
2015-06-30,3815.85
2015-07-31,3895.8
2015-08-31,3660.75
2015-09-30,3570.17
2015-10-30,3871.33
2015-11-30,3882.84
2015-12-31,3821.6
